file,num_clusters,silhouette,db_index,ch_index,params
iris-clustering.csv,3,0.6821311075682466,0.3923572653164385,485.0381159220905,"{'max_iterations': 100, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([7.9, 4.4, 6.9, 2.5]), 'num_crows': 15}"
iris-clustering.csv,3,0.467987542077603,0.619661837718431,295.2660373479058,"{'max_iterations': 100, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([7.9, 4.4, 6.9, 2.5]), 'num_crows': 20}"
iris-clustering.csv,3,0.5349336212558242,0.6831568948418058,530.0351558659617,"{'max_iterations': 100, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([7.9, 4.4, 6.9, 2.5]), 'num_crows': 25}"
iris-clustering.csv,3,0.6771917356548319,0.4089797360985982,489.27478776928274,"{'max_iterations': 200, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([7.9, 4.4, 6.9, 2.5]), 'num_crows': 5}"
iris-clustering.csv,3,0.6821311075682466,0.3923572653164385,485.0381159220905,"{'max_iterations': 200, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([7.9, 4.4, 6.9, 2.5]), 'num_crows': 10}"
iris-clustering.csv,3,0.4443798615744927,0.6119731006803718,327.5510191325994,"{'max_iterations': 200, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([7.9, 4.4, 6.9, 2.5]), 'num_crows': 15}"
iris-clustering.csv,3,0.4204447815219292,0.4255713037097448,254.0226499147627,"{'max_iterations': 200, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([7.9, 4.4, 6.9, 2.5]), 'num_crows': 20}"
iris-clustering.csv,3,0.4562558499883307,0.620175902676435,366.05103193349674,"{'max_iterations': 200, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([7.9, 4.4, 6.9, 2.5]), 'num_crows': 25}"
iris-clustering.csv,3,0.4479535278381566,0.566585865856214,309.1590505247719,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([7.9, 4.4, 6.9, 2.5]), 'num_crows': 5}"
iris-clustering.csv,3,0.6821311075682466,0.3923572653164385,485.0381159220905,"{'max_iterations': 500, 'awareness_probability': 0.17077592154074905, 'max_ranges': array([7.9, 4.4, 6.9, 2.5]), 'num_crows': 10}"
